time,coolingLoad,temperature,flow_rate_delta
2016-12-31 16:00:00,555.00606,17.777778,132.1443
2016-12-31 17:00:00,507.52128,17.777778,120.83840000000004
2016-12-31 18:00:00,515.57688,17.777778,122.7564
2016-12-31 19:00:00,514.34712,17.222222,122.46359999999996
2016-12-31 20:00:00,496.60884,17.222222,118.24019999999994
2016-12-31 21:00:00,506.61786,17.222222,120.6233
2016-12-31 22:00:00,516.60168,16.111111,123.0004
2016-12-31 23:00:00,561.03642,16.111111,133.58009999999996
2017-01-01 00:00:00,564.96132,20.0,134.5146
2017-01-01 01:00:00,613.33314,20.0,146.0317
2017-01-01 02:00:00,645.813,21.111111,153.765
2017-01-01 03:00:00,623.7126,22.222222,148.503
2017-01-01 04:00:00,619.74612,21.111111,147.55859999999996
2017-01-01 05:00:00,609.20622,22.222222,145.0491
2017-01-01 06:00:00,585.66816,22.777778,139.4448
2017-01-01 07:00:00,599.73984,22.222222,142.79519999999994
2017-01-01 08:00:00,625.695,21.111111,148.97500000000002
2017-01-01 09:00:00,622.46268,21.111111,148.20539999999997
2017-01-01 10:00:00,630.756,21.111111,150.17999999999995
2017-01-01 11:00:00,602.72184,21.111111,143.50519999999997
2017-01-01 12:00:00,588.93744,20.0,140.22319999999996
2017-01-01 13:00:00,619.00524,21.111111,147.38219999999998
2017-01-01 14:00:00,589.98828,20.0,140.47339999999997
2017-01-01 15:00:00,529.305,20.0,126.02499999999996
2017-01-01 16:00:00,549.85392,20.0,130.9176
2017-01-01 17:00:00,539.32032,20.0,128.40959999999998
2017-01-01 18:00:00,539.8911,20.0,128.54550000000003
2017-01-01 19:00:00,540.5337,18.888889,128.69850000000002
2017-01-01 20:00:00,528.99,18.888889,125.95000000000005
2017-01-01 21:00:00,525.63,18.888889,125.14999999999996
2017-01-01 22:00:00,519.0276,18.888889,123.578
2017-01-01 23:00:00,562.39848,20.0,133.90440000000007
2017-01-02 00:00:00,594.65658,21.111111,141.5849
2017-01-02 01:00:00,639.3471,21.111111,152.2255
2017-01-02 02:00:00,709.8,22.222222,169.00000000000003
2017-01-02 03:00:00,707.55174,22.222222,168.46470000000002
2017-01-02 04:00:00,764.77128,22.777778,182.0884
2017-01-02 05:00:00,774.5535,22.777778,184.41749999999996
2017-01-02 06:00:00,705.74868,23.888889,168.03540000000004
2017-01-02 07:00:00,703.21608,23.888889,167.4324
2017-01-02 08:00:00,682.50546,22.777778,162.5013
2017-01-02 09:00:00,728.75712,23.888889,173.51359999999997
2017-01-02 10:00:00,694.44816,22.222222,165.3448
2017-01-02 11:00:00,597.95064,22.222222,142.36919999999995
2017-01-02 12:00:00,598.30848,20.0,142.45439999999994
2017-01-02 13:00:00,609.57036,21.111111,145.1358
2017-01-02 14:00:00,561.70926,21.111111,133.74030000000002
2017-01-02 15:00:00,589.638,21.111111,140.39
2017-01-02 16:00:00,548.75772,20.0,130.65659999999997
2017-01-02 17:00:00,550.8405,20.0,131.1525
